age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,score,an_income,pre_total_duration
32,1,1,1,0,58451,1,0,2,30,7,345,1,584,0,3,1.0,701412,0
51,3,1,0,0,41261,0,0,0,14,4,158,1,837,0,3,2.0,1279091,0
33,1,1,1,0,98380,1,0,0,17,7,14,2,267,0,3,1.0,1278940,0
31,1,1,1,0,47384,1,0,0,27,7,345,1,787,0,3,1.0,521224,0
57,10,1,1,0,23830,0,0,2,30,7,67,1,761,0,3,3.0,881710,0
57,5,0,1,0,41491,0,0,0,21,1,177,3,814,0,3,3.0,1535167,0
29,1,2,1,0,75102,1,0,0,30,2,101,2,779,0,0,1.0,675918,0
31,7,0,1,0,40135,1,0,0,12,8,351,1,636,0,0,1.0,441485,0
31,7,1,1,0,75754,1,1,0,28,4,152,2,643,1,0,0.0,833294,152
31,6,0,1,0,102058,1,0,1,6,4,248,3,344,0,1,1.0,1122638,0
30,4,1,2,0,-2560,0,0,0,9,1,158,2,728,0,3,2.0,-25600,0
35,1,1,1,0,29901,1,0,1,3,0,132,1,712,2,0,1.0,448515,264
36,4,2,2,0,71871,0,0,1,17,4,271,2,278,0,3,2.0,1149936,0
29,10,1,1,0,36298,1,0,0,30,7,101,1,405,2,0,3.0,326682,202
45,3,1,0,0,65450,0,0,0,17,0,101,3,490,2,0,2.0,1636250,202
30,4,1,2,0,76769,1,0,1,11,4,177,1,34,0,3,2.0,767690,0
30,9,1,2,0,74457,1,1,0,17,8,121,4,670,0,3,0.0,744570,0
34,4,2,2,0,87878,1,0,0,30,7,126,1,699,0,3,2.0,1230292,0
33,4,0,2,0,47925,0,0,0,8,3,177,2,656,1,0,2.0,623025,177
31,1,1,1,0,417,1,0,0,18,8,121,3,68,0,3,1.0,4587,0
35,9,1,1,0,4969,1,0,0,27,7,345,2,554,0,3,1.0,74535,0
35,9,0,1,0,88593,0,0,0,8,4,69,4,350,0,3,2.0,1328895,0
58,5,1,1,0,11036,0,0,0,18,1,158,1,531,0,3,3.0,419368,0
30,4,2,2,0,16308,1,0,2,23,7,121,2,117,0,3,2.0,163080,0
51,1,1,1,0,84856,1,0,2,26,7,245,3,587,0,3,1.0,2630536,0
32,7,2,1,0,-1549,1,0,1,11,2,101,1,822,0,0,1.0,-18588,0
34,9,1,1,0,69914,1,0,0,27,7,1045,2,572,0,3,1.0,978796,0
31,1,2,1,0,62713,1,0,0,28,4,271,4,403,0,3,1.0,689843,0
36,3,1,0,0,54757,0,0,1,3,1,158,3,30,0,3,2.0,876112,0
34,9,1,1,0,95760,1,0,2,26,7,658,2,104,0,3,1.0,1340640,0
35,4,1,2,0,20340,1,0,1,12,7,755,1,814,0,1,2.0,305100,0
32,1,1,0,0,31789,1,0,0,7,4,271,1,379,0,3,1.0,381468,0
30,0,1,1,0,5592,1,1,0,7,4,271,1,528,0,3,2.0,55920,0
30,7,2,1,0,67605,1,0,0,27,7,121,2,494,0,3,1.0,676050,0
30,7,2,1,0,53937,1,0,2,15,7,345,2,397,0,3,1.0,539370,0
35,9,1,1,0,45281,0,0,0,30,5,826,2,164,0,0,2.0,679215,0
33,4,2,2,0,83055,1,0,2,8,7,345,1,268,0,3,2.0,1079715,0
57,5,0,1,0,41391,0,0,0,18,1,158,4,675,0,3,3.0,1531467,0
30,0,2,1,0,51643,1,0,2,16,7,152,1,662,0,3,2.0,516430,0
32,0,1,1,0,8459,0,0,0,7,4,271,4,700,0,3,2.0,101508,0
31,1,2,1,0,25648,0,0,0,14,5,177,2,304,0,3,2.0,282128,0
32,1,2,1,0,44539,1,0,2,16,7,152,4,596,0,3,1.0,534468,0
37,0,2,1,0,32046,1,1,0,8,0,158,1,317,0,3,2.0,544782,0
33,1,1,1,0,76968,0,0,0,30,2,104,1,138,1,2,2.0,1000584,104
31,9,1,1,0,72429,1,0,2,26,7,345,1,405,0,3,1.0,796719,0
30,4,2,2,0,-6756,0,0,0,4,1,158,1,573,0,3,2.0,-67560,0
30,2,1,2,0,13849,0,0,0,4,1,158,2,424,0,3,2.0,138490,0
34,7,1,1,0,101818,1,0,0,27,7,345,1,28,0,3,1.0,1425452,0
30,4,2,2,0,101090,0,0,0,18,1,158,1,846,0,3,2.0,1010900,0
36,4,1,2,0,-2457,0,1,2,2,5,67,1,449,0,3,2.0,-39312,0
31,1,1,1,0,18317,1,0,0,13,7,345,2,246,0,3,1.0,201487,0
34,4,2,1,0,46501,1,0,2,16,7,345,1,505,0,3,2.0,651014,0
30,7,1,1,0,35688,1,0,2,16,7,152,1,341,0,3,1.0,356880,0
42,1,1,1,0,-266,0,0,0,28,3,101,2,352,0,0,2.0,-5852,0
60,9,1,1,0,41746,1,0,2,26,7,345,1,25,0,3,1.0,1669840,0
41,7,1,3,0,20370,1,0,2,16,7,658,1,394,0,3,1.0,427770,0
30,1,1,0,0,62078,1,0,2,26,7,59,2,374,0,3,1.0,620780,0
34,4,1,1,0,77153,1,0,0,27,7,345,2,43,0,3,2.0,1080142,0
35,1,2,1,0,4993,0,0,0,28,8,101,4,268,1,1,2.0,74895,101
57,0,1,1,0,-2212,0,0,0,11,1,158,2,11,0,3,2.0,-81844,0
32,0,1,1,0,66604,0,1,2,20,7,152,3,474,0,3,2.0,799248,0
30,4,1,2,0,80052,1,0,0,27,7,345,3,105,0,3,2.0,800520,0
37,1,1,0,0,84402,0,0,0,14,4,158,1,686,0,3,2.0,1434834,0
30,2,2,2,0,68567,0,0,0,21,7,152,1,391,0,3,2.0,685670,0
34,6,1,1,0,85428,1,0,2,16,7,245,1,179,0,3,1.0,1195992,0
31,1,1,0,0,59332,1,1,0,12,7,121,4,791,0,1,0.0,652652,0
31,1,1,0,0,65634,1,0,0,4,0,72,2,358,0,3,1.0,721974,0
33,4,1,2,0,34245,0,0,0,30,7,152,1,279,0,3,2.0,445185,0
33,4,1,2,0,42947,1,0,2,30,7,152,2,737,0,3,2.0,558311,0
48,10,1,0,0,72001,0,0,0,30,0,826,1,131,0,0,3.0,2016028,0
30,4,1,2,0,88211,0,0,1,5,4,158,1,31,0,3,2.0,882110,0
35,9,1,1,0,95285,1,0,0,15,7,345,1,777,0,3,1.0,1429275,0
35,7,2,1,0,77217,1,0,0,20,0,658,2,610,1,0,1.0,1158255,658
32,4,1,1,0,18275,0,0,0,3,0,101,1,674,0,1,2.0,219300,0
31,0,1,1,0,87035,0,0,2,20,5,140,3,802,0,3,2.0,957385,0
47,1,1,1,0,49381,0,0,2,2,5,134,1,547,0,3,2.0,1333287,0
35,1,1,1,0,47555,1,0,2,15,7,345,1,444,0,3,1.0,713325,0
59,6,1,1,0,41381,0,0,2,20,5,177,1,166,0,3,2.0,1613859,0
33,4,1,1,0,21845,1,0,0,27,7,345,1,815,0,3,2.0,283985,0
28,1,2,1,0,10285,1,1,0,7,4,271,2,719,0,3,0.0,82280,0
36,4,1,2,0,83522,0,0,0,18,1,48,1,226,0,3,2.0,1336352,0
30,9,1,1,0,58412,1,0,0,4,0,72,4,416,0,0,1.0,584120,0
57,1,2,1,0,51266,0,0,0,18,1,158,2,61,0,3,2.0,1896842,0
29,10,2,2,0,96546,0,0,0,17,0,101,1,215,0,3,3.0,868914,0
32,7,1,1,0,78776,1,1,0,12,7,87,1,250,1,0,0.0,945312,87
30,0,2,1,0,81127,0,0,0,21,8,158,1,56,0,3,2.0,811270,0
34,1,1,1,0,42922,1,0,2,2,5,134,2,462,0,3,1.0,600908,0
36,4,1,2,0,16828,0,0,0,26,1,158,2,563,0,3,2.0,269248,0
49,1,1,1,0,-6476,1,0,0,27,7,345,2,566,0,3,1.0,-187804,0
32,1,1,0,0,46442,1,0,0,17,0,126,1,577,0,3,1.0,557304,0
31,1,1,1,0,25203,1,0,0,27,7,345,1,738,0,3,1.0,277233,0
30,6,1,2,0,29504,0,0,2,26,7,152,2,673,0,3,2.0,295040,0
34,9,1,1,0,53519,1,0,0,27,7,345,1,491,0,3,1.0,749266,0
33,4,1,2,0,18141,0,0,2,18,5,67,1,350,0,3,2.0,235833,0
35,9,2,1,0,77417,1,0,2,2,5,87,1,824,0,3,1.0,1161255,0
34,1,2,1,0,29015,1,0,2,15,7,152,1,235,0,3,1.0,406210,0
46,10,1,1,0,53694,1,0,0,7,4,43,1,164,0,3,3.0,1396044,0
33,4,1,1,0,92757,1,0,0,27,7,345,1,691,0,3,2.0,1205841,0
34,1,1,0,0,84923,0,0,0,22,1,158,2,300,0,3,2.0,1188922,0
36,4,2,2,0,-5895,0,0,0,14,1,158,2,369,0,3,2.0,-94320,0
32,2,2,1,0,28917,1,1,0,7,4,101,4,298,0,0,0.0,347004,0
34,4,1,1,0,92409,1,0,0,27,7,345,2,864,0,3,2.0,1293726,0
31,1,0,1,0,17701,1,0,1,19,8,1220,2,744,0,0,1.0,194711,0
53,10,1,1,0,61692,0,0,0,6,8,101,2,350,0,0,3.0,2035836,0
39,0,1,1,0,93994,1,0,2,2,5,87,1,591,0,3,2.0,1785886,0
40,4,1,1,0,33104,1,0,0,27,7,755,2,855,0,3,2.0,662080,0
37,4,1,1,0,91541,1,1,0,28,7,101,2,688,0,0,2.0,1556197,0
33,4,0,0,0,66193,0,0,0,20,0,177,4,632,0,1,2.0,860509,0
31,9,2,1,0,38866,1,0,0,21,8,14,3,68,0,3,1.0,427526,0
31,1,1,0,0,12193,0,0,1,14,4,158,1,770,0,3,2.0,134123,0
31,7,1,1,0,56119,1,1,0,3,0,101,2,116,1,0,0.0,617309,101
59,5,1,1,0,34143,0,0,0,14,4,158,3,360,0,3,3.0,1331577,0
49,3,1,0,0,33593,0,0,0,17,5,177,2,461,0,3,2.0,974197,0
29,10,2,2,0,66684,0,0,0,26,2,158,1,57,0,3,3.0,600156,0
35,7,1,1,0,35543,1,0,2,30,7,658,3,245,0,3,1.0,533145,0
30,0,1,1,0,43055,1,0,0,8,7,345,1,129,0,3,2.0,430550,0
37,0,1,1,0,97232,0,0,2,23,7,345,2,478,0,3,2.0,1652944,0
33,9,1,1,0,79115,1,0,0,27,7,345,1,663,0,3,1.0,1028495,0
34,9,1,1,0,27838,1,0,0,27,7,345,1,231,0,3,1.0,389732,0
33,1,1,0,0,11260,0,0,0,18,0,158,2,721,0,3,2.0,146380,0
32,9,1,1,0,-6100,0,1,2,2,5,1074,3,346,0,3,2.0,-73200,0
30,10,2,2,0,14518,0,0,0,26,8,158,3,359,0,3,3.0,145180,0
35,1,1,1,0,26139,1,0,0,27,7,345,1,755,0,3,1.0,392085,0
34,4,1,1,0,24483,1,0,0,27,7,345,1,182,0,3,2.0,342762,0
60,5,0,0,0,9968,0,0,0,5,4,826,1,668,0,3,3.0,398720,0
27,4,1,1,0,43170,1,0,0,27,7,345,1,533,0,3,2.0,302190,0
60,5,1,2,0,32977,0,0,0,30,4,158,1,658,0,3,3.0,1319080,0
36,7,1,1,0,4836,0,0,2,20,7,67,2,743,0,3,2.0,77376,0
35,2,1,2,0,24614,1,0,0,12,8,351,1,334,0,0,1.0,369210,0
37,1,1,1,0,89091,1,0,1,3,0,104,1,411,0,3,1.0,1514547,0
34,1,2,1,0,97257,1,0,2,3,5,177,1,422,0,3,1.0,1361598,0
31,7,2,1,0,16707,1,0,0,27,7,121,4,531,0,3,1.0,183777,0
48,4,1,3,0,-1449,0,0,1,12,4,101,1,150,0,3,2.0,-40572,0
29,10,1,1,0,5505,0,1,0,18,8,158,3,216,0,3,3.0,49545,0
36,0,0,1,0,8505,1,0,1,28,8,121,4,158,0,3,2.0,136080,0
30,6,1,1,0,60127,1,0,0,4,1,87,1,8,0,3,1.0,601270,0
36,7,2,1,0,2362,0,0,0,27,7,345,1,553,0,3,2.0,37792,0
30,7,1,2,0,69642,0,0,1,28,4,158,1,516,0,3,2.0,696420,0
35,9,1,1,0,40474,1,0,0,27,7,345,1,540,0,3,1.0,607110,0
37,1,1,1,0,94750,1,0,0,27,7,345,1,212,0,3,1.0,1610750,0
35,7,1,1,0,8281,1,0,2,2,5,1074,3,566,0,3,1.0,124215,0
34,7,1,1,0,80087,1,0,2,16,7,121,1,207,0,3,1.0,1121218,0
53,9,1,1,0,-4654,1,0,0,30,7,132,1,22,3,1,1.0,-153582,396
31,4,0,2,0,79979,0,0,0,18,1,158,1,503,0,3,2.0,879769,0
33,4,1,1,0,4413,0,1,2,8,7,345,1,401,0,3,2.0,57369,0
30,9,1,2,0,24649,0,1,0,17,4,271,1,631,0,3,2.0,246490,0
63,5,2,1,0,97329,0,0,0,13,2,101,1,71,0,1,3.0,4185147,0
57,4,1,2,0,73577,0,0,0,18,1,158,2,592,0,3,2.0,2722349,0
31,1,0,1,0,73710,1,0,2,15,7,152,2,340,0,3,1.0,810810,0
34,0,1,1,0,24201,1,0,0,27,7,345,2,33,0,3,2.0,338814,0
30,7,1,1,0,71760,0,1,0,18,8,158,1,785,0,3,2.0,717600,0
31,9,1,1,0,96457,1,0,0,3,0,72,2,143,0,3,1.0,1061027,0
34,7,1,1,0,94755,1,0,2,23,7,340,1,21,0,3,1.0,1326570,0
49,4,1,2,0,32982,1,0,0,28,2,82,3,157,0,1,2.0,956478,0
36,1,1,0,0,26601,0,0,0,18,1,121,3,310,0,3,2.0,425616,0
35,4,0,0,0,52268,0,0,2,2,5,117,1,164,0,3,2.0,784020,0
30,0,1,1,0,78564,1,0,1,4,8,101,1,493,0,3,2.0,785640,0
44,10,1,0,0,91580,0,0,0,21,8,101,2,102,0,3,3.0,2197920,0
31,9,2,1,0,40985,1,0,0,13,1,48,4,670,0,3,1.0,450835,0
31,4,0,2,0,17295,0,0,0,18,8,87,3,353,0,3,2.0,190245,0
40,3,1,0,0,30516,0,0,2,12,5,177,1,450,0,3,2.0,610320,0
59,5,1,0,0,1709,0,0,0,30,5,177,1,196,0,3,3.0,66651,0
31,0,2,1,0,55841,1,1,2,15,7,152,4,405,0,3,2.0,614251,0
42,5,1,1,0,63661,1,0,0,3,2,101,3,232,1,1,3.0,1400542,101
29,7,1,1,0,92079,0,0,1,6,4,158,2,480,0,3,2.0,828711,0
34,4,0,2,0,28454,1,0,0,27,7,345,2,93,0,3,2.0,398356,0
30,10,1,1,0,21419,1,1,0,4,0,658,2,769,0,0,3.0,214190,0
29,4,1,2,0,75755,0,0,0,30,0,158,1,386,0,3,2.0,681795,0
36,1,1,1,0,87740,0,0,0,14,1,158,4,30,0,3,2.0,1403840,0
30,8,2,1,0,12841,1,0,2,2,5,134,1,731,0,3,3.0,128410,0
49,3,0,1,0,40495,0,0,2,3,5,177,3,500,0,3,2.0,1174355,0
35,4,1,2,0,32146,0,0,0,11,4,101,1,565,0,2,2.0,482190,0
36,0,1,1,0,11248,0,0,2,2,5,1133,3,188,0,3,2.0,179968,0
31,0,1,1,0,970,0,0,0,26,2,101,1,311,0,3,2.0,10670,0
46,10,1,1,0,33330,0,0,0,21,8,158,3,504,0,3,3.0,866580,0
31,0,1,1,0,84126,1,0,0,30,7,101,3,265,1,2,2.0,925386,101
35,1,1,1,0,88509,1,0,0,30,0,177,3,760,0,3,1.0,1327635,0
32,4,2,1,0,25788,1,0,0,21,8,121,1,574,0,3,2.0,309456,0
34,7,2,3,0,85934,1,0,2,15,7,152,1,336,0,3,1.0,1203076,0
34,7,2,1,0,52157,1,0,2,16,7,658,1,464,0,3,1.0,730198,0
43,7,0,1,0,62057,1,0,0,27,7,121,1,566,0,3,1.0,1427311,0
34,4,1,3,0,74331,0,0,0,8,3,87,2,326,0,3,2.0,1040634,0
31,4,0,2,0,19965,0,0,0,18,8,87,2,824,0,3,2.0,219615,0
28,1,1,0,0,47518,1,0,0,7,4,271,2,32,0,3,1.0,380144,0
31,4,0,0,0,-4157,1,0,0,7,4,69,2,718,0,3,2.0,-45727,0
48,10,1,1,0,48627,0,0,1,12,0,101,1,776,0,0,3.0,1361556,0
35,7,0,0,0,70045,1,0,0,28,0,132,4,727,0,3,1.0,1050675,0
30,3,1,1,0,87849,1,0,0,21,0,177,1,181,0,3,1.0,878490,0
30,4,2,2,0,19182,0,0,0,21,8,14,1,730,0,3,2.0,191820,0
27,4,2,2,0,46683,1,0,0,27,7,345,1,714,0,3,2.0,326781,0
36,4,0,2,0,15285,0,0,0,27,7,121,3,151,0,3,2.0,244560,0
60,1,2,1,0,49345,0,0,2,16,7,396,3,156,0,3,2.0,1973800,0
31,9,1,1,0,89398,1,1,0,21,2,101,1,531,0,0,0.0,983378,0
30,9,1,1,0,57956,1,0,0,17,0,82,1,460,0,0,1.0,579560,0
34,0,2,1,0,75686,1,0,2,15,7,345,2,648,0,3,2.0,1059604,0
49,6,1,2,0,2624,0,0,0,30,3,161,1,817,0,3,2.0,76096,0
33,1,0,1,0,13185,1,1,2,16,7,121,2,28,0,3,0.0,171405,0
37,1,1,0,0,2868,1,0,2,15,7,345,1,857,0,3,1.0,48756,0
31,7,1,1,0,39171,0,0,2,20,5,67,1,332,0,3,2.0,430881,0
32,6,2,3,0,25160,1,0,0,7,4,271,4,641,0,3,1.0,301920,0
37,0,1,1,0,29726,1,0,2,16,7,245,1,639,0,3,2.0,505342,0
34,1,1,1,0,30301,1,0,0,27,7,345,1,134,0,3,1.0,424214,0
35,9,2,2,0,15153,0,0,2,2,5,117,1,34,0,3,2.0,227295,0
33,4,1,1,0,-598,0,0,0,9,2,101,3,170,1,2,2.0,-7774,101
31,9,0,1,0,11350,1,1,2,16,7,259,2,51,0,3,0.0,124850,0
31,9,1,1,0,57424,1,0,0,12,7,755,1,581,0,3,1.0,631664,0
30,6,1,1,0,96506,0,0,0,18,1,158,2,267,0,3,2.0,965060,0
30,5,2,2,0,38763,0,0,0,13,4,158,2,703,0,3,3.0,387630,0
37,1,1,1,0,33307,0,0,0,28,1,158,2,47,0,3,2.0,566219,0
31,0,1,1,0,43729,1,0,2,23,7,152,2,621,0,3,2.0,481019,0
34,4,2,2,0,1797,1,0,0,6,7,351,3,508,0,0,2.0,25158,0
34,1,0,1,0,7713,1,0,2,15,7,658,2,446,0,3,1.0,107982,0
34,9,2,1,0,91595,0,0,0,26,7,658,2,12,0,3,2.0,1282330,0
35,9,1,1,0,17474,1,0,0,7,4,271,1,567,0,3,1.0,262110,0
34,4,1,2,0,11005,1,0,0,27,7,1045,1,425,0,3,2.0,154070,0
33,4,1,2,0,7083,0,0,2,2,5,117,3,628,0,3,2.0,92079,0
30,6,2,2,0,49898,1,0,0,4,1,158,4,453,0,3,1.0,498980,0
36,3,1,3,0,72640,0,0,2,20,5,177,2,192,0,3,2.0,1162240,0
33,4,1,1,0,74386,1,0,0,27,7,345,1,724,0,3,2.0,967018,0
31,0,0,1,0,68718,1,0,0,2,5,826,2,812,0,3,2.0,755898,0
33,0,2,1,0,662,1,0,2,15,7,152,1,48,0,3,2.0,8606,0
39,4,2,2,0,9579,0,0,0,17,1,158,2,323,0,3,2.0,182001,0
31,1,0,1,0,-1719,1,0,0,28,4,271,4,169,0,3,1.0,-18909,0
30,7,2,1,0,64957,0,0,0,27,7,121,2,42,0,3,2.0,649570,0
35,9,1,1,0,98559,1,0,2,16,7,345,3,668,0,3,1.0,1478385,0
35,4,1,1,0,42495,1,0,0,27,7,1045,3,750,0,3,2.0,637425,0
35,4,2,3,0,31887,1,0,0,27,7,345,1,556,0,3,2.0,478305,0
29,4,1,2,0,90809,1,0,0,27,7,126,1,488,0,3,2.0,817281,0
32,7,2,1,0,83054,0,0,0,8,3,158,1,786,0,3,2.0,996648,0
29,3,1,2,0,56077,0,0,0,17,1,158,2,163,0,3,2.0,504693,0
34,1,1,1,0,35287,1,0,0,2,5,184,1,375,0,3,1.0,494018,0
45,9,1,1,0,48804,0,0,0,20,1,158,2,439,0,3,2.0,1220100,0
35,4,1,2,0,84574,1,0,0,8,7,345,1,304,0,3,2.0,1268610,0
31,7,2,1,0,94653,1,0,0,27,4,504,4,592,0,3,1.0,1041183,0
43,4,1,2,0,82219,0,0,0,18,1,48,3,412,0,3,2.0,1891037,0
59,4,0,2,0,49053,0,0,2,23,7,245,2,341,0,3,2.0,1913067,0
31,4,1,1,0,75942,0,0,2,2,5,67,1,237,0,3,2.0,835362,0
60,4,2,3,0,87524,0,0,0,30,5,152,1,123,0,3,2.0,3500960,0
35,9,2,1,0,73190,1,0,2,16,7,345,3,206,0,3,1.0,1097850,0
32,1,1,1,0,6516,1,0,0,27,7,345,1,392,0,3,1.0,78192,0
35,9,2,1,0,10227,1,0,0,26,7,345,2,568,0,3,1.0,153405,0
33,4,2,1,0,66767,0,0,2,2,5,0,3,787,0,3,2.0,867971,0
35,4,1,1,0,27748,1,0,0,27,7,345,1,717,0,3,2.0,416220,0
29,2,1,2,0,83283,0,0,0,8,3,826,1,418,0,3,2.0,749547,0
31,7,1,1,0,74546,1,0,2,15,7,152,2,486,0,3,1.0,820006,0
35,9,2,2,0,20059,1,0,2,26,7,345,1,615,0,3,1.0,300885,0
32,0,1,3,0,55523,1,0,2,15,7,152,2,662,0,3,2.0,666276,0
32,0,2,1,0,12223,1,1,2,6,7,152,1,795,0,3,2.0,146676,0
49,7,1,3,0,84762,0,0,0,17,4,69,1,755,0,3,2.0,2458098,0
31,9,2,1,0,42161,1,0,0,27,7,121,1,402,0,3,1.0,463771,0
30,0,1,2,0,31798,1,0,0,8,0,101,1,56,0,3,2.0,317980,0
31,1,1,0,0,66188,1,0,0,15,7,345,2,324,0,3,1.0,728068,0
42,7,1,2,0,28061,1,0,0,16,4,271,1,577,0,3,1.0,617342,0
35,9,2,1,0,79389,0,1,0,28,4,271,2,697,0,3,2.0,1190835,0
30,0,1,1,0,10425,0,0,0,21,8,158,2,342,0,3,2.0,104250,0
31,0,1,2,0,69584,1,0,0,27,7,345,1,381,0,3,2.0,765424,0
34,4,1,2,0,16957,1,0,2,25,7,152,1,13,0,3,2.0,237398,0
29,9,1,3,0,10592,0,0,2,20,5,158,2,795,0,3,2.0,95328,0
32,0,2,1,0,61362,1,0,2,15,7,152,1,366,0,3,2.0,736344,0
35,4,1,1,0,59981,1,0,0,27,7,121,3,91,0,3,2.0,899715,0
60,5,1,0,0,6338,0,0,0,11,6,101,1,137,0,0,3.0,253520,0
33,1,1,1,0,9436,1,0,0,7,4,271,1,208,0,3,1.0,122668,0
35,1,1,1,0,85526,1,0,0,27,7,345,1,676,0,3,1.0,1282890,0
33,4,0,2,0,5987,0,0,0,30,3,826,3,435,0,3,2.0,77831,0
57,10,0,2,0,86739,0,0,0,9,7,158,2,48,0,3,3.0,3209343,0
32,4,2,1,0,65828,1,0,0,12,7,345,1,528,0,3,2.0,789936,0
36,0,1,1,0,52599,0,0,0,28,4,158,2,775,0,3,2.0,841584,0
34,9,1,1,0,46144,1,0,0,15,7,345,1,811,0,3,1.0,646016,0
35,9,1,1,0,100214,1,0,2,20,5,87,1,820,0,3,1.0,1503210,0
34,7,2,1,0,73618,1,0,0,27,7,345,2,659,0,3,1.0,1030652,0
30,9,2,2,0,25286,0,1,0,18,7,121,2,468,0,3,2.0,252860,0
31,9,0,2,0,16180,1,0,0,28,3,101,1,767,0,0,1.0,177980,0
33,9,1,1,0,97284,1,0,0,27,7,345,1,320,0,3,1.0,1264692,0
32,0,1,1,0,49347,1,0,0,27,7,345,1,76,0,3,2.0,592164,0
35,4,1,2,0,17976,1,0,0,20,7,189,1,294,0,3,2.0,269640,0
32,6,1,1,0,49753,0,0,0,7,4,158,3,466,0,3,2.0,597036,0
31,9,1,1,0,38372,1,1,2,16,7,152,1,511,0,3,0.0,422092,0
43,9,1,1,0,55095,1,0,2,26,7,245,2,263,0,3,1.0,1267185,0
30,10,2,2,0,90753,1,0,1,3,2,14,1,231,0,3,3.0,907530,0
51,9,1,1,0,66924,0,1,2,4,7,345,1,451,0,3,2.0,2074644,0
29,4,1,2,0,17437,0,0,0,7,4,158,1,456,0,3,2.0,156933,0
49,3,1,0,0,25716,0,0,0,17,4,158,3,468,0,3,2.0,745764,0
34,0,1,1,0,30631,1,0,2,15,7,152,1,796,0,3,2.0,428834,0
33,4,2,2,0,52255,1,0,0,3,2,132,1,776,0,3,2.0,679315,0
31,7,2,1,0,26627,1,0,0,7,4,43,1,724,0,3,1.0,292897,0
31,4,2,2,0,5343,0,0,0,18,1,158,2,97,0,3,2.0,58773,0
37,9,1,1,0,86463,1,0,2,16,7,3076,1,835,0,3,1.0,1469871,0
35,9,2,1,0,12629,1,0,0,27,7,121,3,145,0,3,1.0,189435,0
32,9,2,1,0,87009,0,0,0,30,3,101,1,518,2,2,2.0,1044108,202
31,1,1,1,0,13050,1,0,2,15,7,345,1,609,0,3,1.0,143550,0
31,1,2,1,0,5997,1,1,2,15,7,658,1,166,0,3,0.0,65967,0
33,1,1,0,0,56749,1,0,0,27,7,345,1,153,0,3,1.0,737737,0
45,9,1,3,0,88428,0,0,0,17,1,158,1,41,0,3,2.0,2210700,0
48,1,1,0,0,91996,0,0,0,13,1,158,2,2,0,3,2.0,2575888,0
30,8,2,2,0,61019,0,0,0,20,1,158,1,667,0,3,3.0,610190,0
33,4,1,2,0,51304,0,0,0,18,1,158,1,54,0,3,2.0,666952,0
31,4,1,2,0,27751,1,0,0,27,7,345,1,291,0,3,2.0,305261,0
51,6,1,0,0,-4052,0,0,0,27,4,158,2,378,0,3,2.0,-125612,0
31,1,1,0,0,35552,1,0,0,20,0,101,2,648,0,3,1.0,391072,0
31,1,2,1,0,50277,1,0,0,21,8,14,4,421,0,3,1.0,553047,0
36,0,1,1,0,24580,0,0,0,4,8,158,2,716,0,3,2.0,393280,0
30,6,1,2,0,67562,0,0,0,17,4,158,3,663,0,3,2.0,675620,0
35,9,1,1,0,42831,0,0,2,20,5,74,1,464,0,3,2.0,642465,0
33,4,1,2,0,56795,0,0,2,15,7,152,1,205,0,3,2.0,738335,0
30,4,2,1,0,44041,0,0,2,20,5,184,1,717,0,3,2.0,440410,0
30,9,1,2,0,8866,1,0,2,16,7,259,1,594,0,3,1.0,88660,0
49,0,1,1,0,5426,0,1,0,21,8,158,4,836,0,3,2.0,157354,0
31,1,0,1,0,32264,0,0,0,12,7,1388,1,728,0,1,2.0,354904,0
36,1,2,1,0,36222,0,0,0,27,7,121,3,818,0,3,2.0,579552,0
51,9,1,1,0,49739,0,0,0,18,1,158,4,869,0,3,2.0,1541909,0
35,9,1,1,0,37107,1,0,0,23,7,345,1,715,0,3,1.0,556605,0
49,1,1,0,0,50368,0,0,0,7,4,158,1,83,0,3,2.0,1460672,0
35,1,0,1,0,18522,1,0,0,27,7,87,4,142,1,0,1.0,277830,87
34,1,2,1,0,9702,0,0,0,28,3,177,4,766,0,3,2.0,135828,0
53,4,1,2,0,81330,0,0,0,18,1,158,1,86,0,3,2.0,2683890,0
32,1,1,0,0,-3796,1,0,0,15,7,345,1,555,0,3,1.0,-45552,0
37,1,1,0,0,87151,1,0,0,2,5,184,1,138,0,3,1.0,1481567,0
31,0,2,1,0,39630,0,0,0,21,8,121,1,684,0,3,2.0,435930,0
60,10,2,2,0,91901,0,0,0,13,6,158,1,833,0,2,3.0,3676040,0
30,1,2,1,0,19507,1,0,1,3,2,101,1,75,0,3,1.0,195070,0
29,1,1,1,0,18096,1,0,0,13,2,104,2,626,0,3,1.0,162864,0
41,0,1,1,0,101051,1,0,0,21,8,158,1,354,0,3,2.0,2122071,0
46,6,1,2,0,61795,0,0,0,30,6,826,1,825,0,3,2.0,1606670,0
31,4,1,2,0,583,1,0,0,8,7,126,1,788,0,3,2.0,6413,0
32,1,1,0,0,3046,1,0,2,20,7,121,1,443,0,3,1.0,36552,0
30,10,2,2,0,26519,0,0,0,3,7,101,2,206,0,0,3.0,265190,0
31,7,1,1,0,40612,1,0,0,27,7,345,2,231,0,3,1.0,446732,0
31,0,1,1,0,83331,1,0,0,27,7,345,1,627,0,3,2.0,916641,0
