,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,score,an_income,pre_total_duration,stacking_f,stacking_o,stacking_s,stacking_u
171,46,1,1,1,0,66238,1,0,0,7,7,82,1,255,0,1.0,1722188,0,0.5807721279818391,0.2411750816852963,0.02092846143084537,0.1571243289020079
172,25,9,2,1,0,67457,1,0,0,7,4,271,2,394,0,1.0,337285,0,0.009308766350560202,0.0018453435519292273,0.0006246653076186076,0.9882212247898946
173,48,9,1,2,0,11288,0,0,0,18,1,158,2,195,0,2.0,316064,0,0.0008457361151474746,-0.00037251838102282317,-0.0006983642257690006,1.000225146491645
174,34,4,0,2,0,69101,1,0,2,26,7,658,2,293,0,2.0,967414,0,0.0008944267389970478,0.006104863918065806,0.0028707217452409936,0.9901299875976953
175,39,9,1,1,0,99065,1,0,2,16,7,345,1,706,0,1.0,1882235,0,-0.00010464657721447057,-0.0011936191744027352,7.410104124002531e-05,1.0012241647103766
176,35,7,1,2,0,36954,1,0,2,16,7,245,4,309,0,1.0,554310,0,0.001367309967275035,0.0008258649263396742,-0.0006988990441253694,0.9985057241505113
177,43,7,1,1,0,53119,0,0,2,16,7,58,1,414,0,2.0,1221737,0,0.0020927893791626156,-1.1130550138210848e-05,0.000819141753804549,0.9970991994171697
178,57,5,1,1,0,9898,0,0,1,2,5,64,1,764,0,3.0,366226,0,0.008962094649208704,0.004031541700255492,0.0006339582461799172,0.9863724054043577
179,36,1,1,0,0,61004,1,0,0,12,7,82,1,705,1,1.0,976064,82,0.9094584412807194,0.09860965401457045,0.016585988862441302,-0.024654084157730072
180,33,1,1,1,0,79109,1,0,2,15,7,345,4,620,0,1.0,1028417,0,0.0005303676603458235,-0.001099853712374775,-0.00016935924724058998,1.000738845299269
181,48,3,2,2,0,-5519,0,0,0,14,1,158,3,336,0,2.0,-154532,0,0.00797114113781372,0.00011318133308013331,0.0006901557460934765,0.9912255217830166
182,31,1,1,1,0,9673,1,0,0,27,7,345,1,548,0,1.0,106403,0,0.0005119617161254142,-0.0004745801179935408,0.00040519188748963306,0.9995574265143778
183,33,4,1,1,0,44243,1,0,0,27,7,345,1,412,0,2.0,575159,0,0.0004388478886414998,-0.0008106948409892095,-0.0008527104298578364,1.001224557382206
184,34,1,1,1,0,49327,1,0,0,12,7,87,2,170,1,1.0,690578,87,0.8024259002186187,0.1848022521522763,0.032841895878521106,-0.020070048249418937
185,33,1,1,1,0,17403,1,0,0,15,7,345,1,482,0,1.0,226239,0,0.0035300134491301483,-0.0009591950628447463,9.970248402449769e-05,0.9973294791296892
186,30,6,1,0,0,91670,0,0,0,4,1,158,2,735,0,2.0,916700,0,0.0030692977142384587,-0.0037170769820606894,-0.0008447466171483675,1.0014925258849714
187,40,1,1,0,0,22549,1,0,0,13,6,555,2,754,2,1.0,450980,1110,0.4535971348209996,0.05693621574297944,0.45907316103135953,0.03039348840467071
188,31,1,2,1,0,71291,0,1,0,27,7,69,2,598,1,2.0,784201,69,0.3803762078597536,0.08762612164248913,0.03542516307796141,0.4965725074198299
189,32,7,1,1,0,66359,1,1,2,16,7,152,1,131,0,0.0,796308,0,0.0019734986949325878,-0.0008696849842907937,-0.0004442888606051715,0.9993404751499629
190,31,4,1,2,0,21161,1,0,0,4,0,141,2,75,0,2.0,232771,0,0.023353820666483102,0.11298217182409406,0.011538989986359355,0.8521250175230339
191,32,2,2,2,0,72687,0,0,0,20,7,207,1,161,0,2.0,872244,0,0.2880947554960762,0.015647996079928072,0.018358344082194358,0.6778989043418102
192,31,1,2,1,0,45746,0,0,0,21,8,158,2,794,0,2.0,503206,0,0.0009249409193805153,0.0022778009131476235,0.0032772301672479923,0.9935200280002227
193,31,0,1,2,0,94810,1,0,0,27,7,121,3,600,0,2.0,1042910,0,0.014210007366605118,0.01259319395838835,0.002332767769187392,0.9708640309058204
194,35,1,1,1,0,85609,1,0,0,27,7,345,1,291,0,1.0,1284135,0,0.0006084856201587496,-0.00037403193334150514,0.0004036412266211452,0.999361905086561
195,30,4,1,2,0,94820,1,0,0,18,8,158,2,762,0,2.0,948200,0,-0.0035333419134541133,0.002772030709482693,0.00017429143288614016,1.0005870197710844
196,32,0,2,1,0,62541,1,1,0,7,4,158,4,658,0,2.0,750492,0,0.013811816078007425,0.012927886291484239,-0.0009108523735020316,0.9741711500040127
197,33,1,1,1,0,55937,1,0,0,8,7,755,2,483,0,1.0,727181,0,0.12074349175894927,0.06388382288554287,0.012502090600919086,0.802870594754599
198,31,4,2,2,0,37035,0,0,0,17,2,158,1,305,0,2.0,407385,0,0.0070182497098523755,-0.007668797478495186,0.001374422568762513,0.999276125199881
199,30,3,2,1,0,47367,1,0,0,7,4,271,4,383,0,1.0,473670,0,0.0016493777071385912,0.0005154956637776903,-0.0005147698156701443,0.9983498964447546
200,31,7,2,1,0,36685,1,1,0,27,7,121,3,606,0,0.0,403535,0,0.02729561366835158,0.011149288098843455,0.0005136674342422314,0.9610414307985617
201,29,4,1,3,0,78407,0,0,0,17,7,177,2,155,0,2.0,705663,0,-0.0034125022208643246,0.002650248833231582,0.00235482506784538,0.9984074283197846
202,34,7,0,0,0,68085,1,0,2,8,7,152,2,530,0,1.0,953190,0,0.0016448655943046148,-0.0008792933567697975,0.000559851875723924,0.9986745758867384
203,30,4,2,2,0,64075,0,0,0,18,1,158,2,479,0,2.0,640750,0,0.0014009959238300423,-0.0008784252718552002,-0.0007558167700532498,1.000233246118079
204,27,0,1,1,0,92725,1,0,0,27,7,345,1,209,0,2.0,649075,0,0.0016441631568693132,-0.0012966814377558533,-0.0004644340252794553,1.0001169523061657
205,34,4,2,2,0,75508,1,0,0,8,7,345,1,362,0,2.0,1057112,0,-0.0064917556683414535,0.004411062632167076,0.003879031192813515,0.9982016618433626
206,43,3,0,1,0,77518,0,0,0,17,7,121,1,467,0,2.0,1782914,0,0.0343191993535243,0.017580409921261565,0.005477095259127197,0.9426232954660848
207,31,1,1,0,0,29917,1,1,2,26,7,259,1,733,0,0.0,329087,0,0.000675079348714025,-0.0013123068407399144,-0.0004817287119709378,1.0011189562039966
208,30,9,1,1,0,81367,0,0,0,4,2,158,1,466,0,2.0,813670,0,0.0017240354867770064,0.0009082839714079985,0.008430186538324252,0.9889374940034915
209,31,9,1,1,0,94591,1,1,0,27,7,121,3,332,0,0.0,1040501,0,0.015503058701400382,0.011583082078995093,0.0008455304412144302,0.9720683287783876
210,31,9,1,1,0,8092,1,0,0,27,7,345,1,729,0,1.0,89012,0,0.0009687775029330187,-0.001302767974479934,-0.0003128180468200646,1.0006468085183666
211,30,5,1,1,0,99067,1,0,2,26,7,658,1,477,0,3.0,990670,0,0.024644364166119398,-0.0027857866347042667,0.0015588975035399494,0.9765825249650367
212,33,9,1,1,0,98495,1,0,0,27,7,345,1,838,0,1.0,1280435,0,0.0007085953941252665,-0.0006733496263596726,0.00020827267441094616,0.9997564815578228
213,30,9,1,1,0,8477,0,0,2,16,7,259,2,670,0,2.0,84770,0,-0.0002551174898009628,-0.0012056455112265108,-0.0003154129516680995,1.001776175952695
214,31,9,1,2,0,10391,1,1,2,16,7,658,1,9,0,0.0,114301,0,0.006269066103964993,0.01257813980640472,-0.0005689643807073319,0.9817217584703372
215,34,1,2,1,0,-6783,1,0,0,17,0,87,2,700,1,1.0,-94962,87,0.9012881668567989,0.06834433101743845,-0.001155997608910088,0.031523499734670724
216,35,9,1,1,0,19106,1,0,0,27,7,345,2,768,0,1.0,286590,0,0.002148662900736939,-0.0006356727887791153,-0.0003839995053701861,0.9988710093934121
217,30,9,1,1,0,42757,0,0,0,26,1,158,4,819,0,2.0,427570,0,0.0015716650058997111,-0.001051501179662899,-0.0003265110229532936,0.9998063471967158
218,35,9,0,2,0,31867,0,0,2,16,7,345,1,404,0,2.0,478005,0,0.0008375029552357,-0.000763407292449985,-0.00015832295526094567,1.0000842272924768
219,32,1,1,0,0,73806,0,0,0,27,7,14,2,50,0,2.0,885672,0,0.014535053300526207,0.0004040764946063313,-0.004315191863007332,0.9893760620678694
220,34,4,1,2,0,39645,1,0,0,27,7,345,2,671,0,2.0,555030,0,5.7548161043571855e-05,-0.0007872383776029099,-0.0003064510770772917,1.001036141293637
221,30,9,2,2,0,101013,0,0,0,8,1,158,1,410,0,2.0,1010130,0,0.004946465721468271,-0.0011266257182614564,-0.0003252329093605365,0.9965053929061538
222,31,9,1,1,0,76159,0,0,0,18,1,48,2,7,0,2.0,837749,0,0.023411183284262685,0.005828746810564042,0.002688143586245903,0.9680719263189252
223,35,9,2,2,0,99126,0,0,0,27,7,121,2,228,0,2.0,1486890,0,0.030686231680638637,0.013314149271398137,0.004293715275682607,0.9517059037722816
224,57,5,1,3,0,20735,0,0,2,30,7,142,1,195,0,3.0,767195,0,-0.0012605362797056402,0.0009855105256053633,0.0007001101524377294,0.9995749156016642
225,35,1,1,1,0,7317,1,0,0,27,7,345,1,223,0,1.0,109755,0,0.0008592060825037134,-0.0014813091864641428,-0.0002712200974534715,1.0008933232014137
226,32,9,2,1,0,91408,0,0,0,28,4,56,1,784,0,2.0,1096896,0,0.23125298236143482,0.034839703379905634,0.01623246896557101,0.7176748452930963
227,32,7,1,1,0,28912,1,0,2,16,7,345,4,517,0,1.0,346944,0,0.0008241612651188751,-0.0008057864730061509,-0.000474635629937218,1.0004562608378242
228,49,7,1,1,0,55572,0,0,2,2,5,177,1,354,0,2.0,1611588,0,-0.00018336953281999913,-0.00034839337090503825,0.0001956102243848637,1.0003361526793395
229,31,9,0,1,0,88825,0,1,0,27,7,121,2,511,0,2.0,977075,0,0.0192107831383274,0.012327419631916147,0.0004518019190282302,0.9680099953107255
230,32,7,1,1,0,71124,1,0,0,27,7,1045,2,245,0,1.0,853488,0,0.006787190510235894,-9.635078941851172e-05,-6.426726087511644e-05,0.9933734275400561
231,33,0,1,1,0,76575,1,0,0,27,7,345,2,158,0,2.0,995475,0,0.0001842269334459551,0.00010099626467878486,0.0007095132254740268,0.9990052635764006
232,31,4,1,2,0,20858,1,0,0,27,7,345,1,149,0,2.0,229438,0,0.0007731543132035446,-0.00025334263312777605,0.00033331568744110474,0.9991468726324825
233,60,8,1,3,0,69593,0,0,0,28,8,158,1,10,0,3.0,2783720,0,0.012046337671191135,0.004690070302148967,0.000970604745624614,0.9822929872810356
234,34,9,1,1,0,20412,1,0,2,20,7,259,2,457,0,1.0,285768,0,0.0023880187809117853,0.0011863312540910664,0.00023024344409454736,0.9961954065209023
235,49,2,1,1,0,55024,1,0,1,21,8,14,3,71,0,1.0,1595696,0,0.01777859674501371,0.007938538761630781,0.005966115455937646,0.9683167490374309
236,33,1,1,1,0,66992,1,0,0,27,7,345,1,339,0,1.0,870896,0,0.0006269777971883161,-0.0005112337401142406,0.000323055700029367,0.999561200242896
237,34,6,1,2,0,62736,1,1,2,20,5,117,1,732,0,0.0,878304,0,0.0010449041844748236,0.003265307908519848,0.0007403655264332024,0.9949494223805704
238,48,7,0,1,0,-6515,0,0,0,21,8,48,1,586,0,2.0,-182420,0,0.0363818834976212,0.0006912730786030712,0.001855982133920091,0.9610708612898611
239,49,3,1,0,0,96845,0,0,0,21,1,158,2,321,0,2.0,2808505,0,0.002771800454859502,0.00019323710007188716,0.0011773867412474895,0.9958575757038204
240,31,6,2,2,0,68416,0,0,0,21,8,177,1,239,0,2.0,752576,0,0.003134376522311799,0.00435894208466283,0.002759556546309912,0.9897471248467153
241,33,4,1,2,0,70875,1,0,2,15,7,246,2,203,0,2.0,921375,0,0.001927505331846699,0.0025729895454348235,0.0004798255045570382,0.9950196796181605
242,34,9,2,1,0,69957,1,0,2,26,7,345,1,578,0,1.0,979398,0,0.001395793267516987,-0.0010165166535706094,-0.00030698540272174404,0.9999277087887752
243,35,4,1,2,0,-3400,1,0,0,21,8,101,2,554,1,2.0,-51000,101,0.5397029230035709,0.22481025083839704,0.2006432194899283,0.034843606668085725
244,35,9,1,1,0,93499,1,0,0,28,3,101,3,394,0,1.0,1402485,0,0.7141841086266356,0.11924546251819829,0.029655037802919188,0.13691539105225825
245,30,1,1,0,0,78970,1,0,0,27,7,121,1,69,0,1.0,789700,0,0.010916410407297558,0.0008486369797775159,-0.0006098020502072199,0.9888447546631333
246,31,9,1,0,0,66349,0,0,0,11,1,158,4,674,0,2.0,729839,0,0.0061450800005036915,0.0050878520407501605,-0.0005444201382542486,0.9893114880970016
247,34,7,2,1,0,30050,0,0,2,26,7,152,1,209,0,2.0,420700,0,-8.691630716782528e-05,-0.0005961056157787852,0.00017864362759575925,1.0005043782953502
248,49,3,1,0,0,18203,0,0,0,13,1,158,4,828,0,2.0,527887,0,0.0024276095895488237,-0.0008669612566336443,-0.0004559986247571861,0.9988953502918417
249,31,0,2,1,0,96048,1,1,0,18,1,158,2,75,0,2.0,1056528,0,0.005653959621835472,0.00044898736982080037,0.0003278865866883536,0.993569166421658
250,55,4,2,2,0,77514,0,0,0,17,4,66,2,384,0,2.0,2712990,0,0.002239247961594179,0.0011085918786192597,0.00017593195529657865,0.9964762282044907
251,35,4,1,2,0,-3518,1,0,0,17,8,87,1,58,0,2.0,-52770,0,0.5018079071102254,0.04247192489200318,0.014069777448805571,0.441650390548987
252,30,7,1,2,0,28293,1,0,2,16,7,259,3,550,0,1.0,282930,0,0.00019687786291931741,-0.001371232269891727,-0.00048818386951078943,1.001662538276483
253,31,4,2,1,0,72961,1,0,2,16,7,126,2,379,0,2.0,802571,0,0.0018108797987834574,0.0019697926464942346,0.0007314274651761855,0.995487900089546
254,30,0,2,1,0,74220,0,0,1,3,0,826,1,603,0,2.0,742200,0,0.08826225965045728,0.043485003036916076,0.009606808895684646,0.8586459284169529
255,48,3,1,0,0,38341,1,0,0,13,8,101,1,479,0,1.0,1073548,0,0.8771255951200148,0.04940554649826284,0.007271765551000812,0.06619709283073161
256,31,0,0,1,0,88468,1,1,0,7,4,271,4,867,0,2.0,973148,0,0.002591749164613494,0.006228668564991623,-4.2509314639449514e-05,0.9912220915850342
257,42,6,1,1,0,66557,0,0,1,6,8,158,2,770,0,2.0,1464254,0,0.018142059004449013,0.0037416866386857234,0.004561702798385525,0.9735545515584791
258,30,6,2,1,0,91648,1,1,0,7,4,271,4,863,0,0.0,916480,0,0.004114019412657613,-0.0016453539664388096,-0.0003457370205079656,0.9978770715742888
259,43,0,1,1,0,73834,0,0,0,30,9,826,1,668,2,2.0,1698182,1652,0.2649710060081538,0.035102082868273564,0.5587962833942708,0.14113062772930918
260,35,9,1,1,0,84190,1,0,0,4,1,158,1,221,0,1.0,1262850,0,0.010303849098176165,0.011173169572599357,0.00453203972164826,0.9739909416075704
261,30,7,2,1,0,13536,1,1,0,20,0,158,3,416,0,0.0,135360,0,0.04281963256693456,0.011409361158523614,-0.003474018281345241,0.9492450245558803
262,46,4,1,1,0,72149,0,0,0,30,5,132,1,498,0,2.0,1875874,0,0.21262051727328915,0.1186604146764474,0.0541647909237849,0.6145542771265151
263,35,9,0,0,0,52595,1,0,0,7,4,189,3,255,0,1.0,788925,0,0.015013321186326145,0.02518666631174235,-0.001369181009100419,0.9611691935110321
264,33,9,1,1,0,78986,1,0,0,27,7,345,4,525,0,1.0,1026818,0,0.0007974000853429863,-0.0013412030250873237,-0.00040937501454071587,1.0009531779542846
265,60,4,2,2,0,-2835,0,0,0,30,7,158,2,386,0,2.0,-113400,0,-0.000513588083692465,0.0015021517059374961,0.0025329878054408048,0.9964784485723147
266,57,10,1,1,0,2412,0,0,0,18,1,158,3,455,0,3.0,89244,0,0.0003227092598644954,0.003264015399498499,-0.00045563770103496104,0.9968689130416711
267,42,7,1,1,0,-610,0,0,0,11,2,101,1,737,0,2.0,-13420,0,0.7595676086121117,0.03722803931438262,0.032900034748627294,0.17030431732488094
268,32,1,1,0,0,61503,1,0,2,2,5,87,2,351,0,1.0,738036,0,0.003847062358439249,0.006395859665029643,0.001240019560747034,0.9885170584157841
269,31,0,2,1,0,16632,1,0,2,15,7,152,2,652,0,2.0,182952,0,0.00021360160387966232,-0.0002117657132086892,0.0003572465825536393,0.9996409175267749
270,29,5,1,0,0,-5135,0,1,0,8,4,158,4,738,0,3.0,-46215,0,0.0008520827168224526,-0.0008520206507232619,-0.00020315352793956812,1.0002030914618398
271,34,1,2,1,0,78858,1,0,0,2,5,184,1,690,0,1.0,1104012,0,0.0035315186748143407,0.004156681000025177,0.0008005948741614047,0.9915112054509977
272,34,9,1,1,0,69955,1,0,0,27,7,345,1,170,0,1.0,979370,0,0.00047403141131972804,-0.0008311405200690791,-0.0008717495479730053,1.0012288586567228
273,30,10,2,2,0,101736,0,0,0,4,2,248,1,272,0,3.0,1017360,0,0.046942057114674966,0.016180019961702402,-0.002703966292727702,0.9395818892163474
274,34,7,2,1,0,75757,1,1,2,2,5,117,2,663,0,0.0,1060598,0,0.0008367802476582503,0.0028040817442564515,-0.000652203346353214,0.9970113413544391
275,33,1,1,1,0,99858,1,0,0,27,7,345,1,417,0,1.0,1298154,0,0.0005263280688301425,-0.0006930720222145942,-0.0008446542994332909,1.0010113982528182
276,34,1,1,1,0,16659,1,0,0,8,7,345,1,352,0,1.0,233226,0,0.004712757140152374,-0.0038232666699962795,-0.0002268796721341601,0.9993373892019779
277,28,1,2,1,0,79496,0,1,1,3,2,72,3,785,0,2.0,635968,0,0.0015423664717620078,-0.003805185957804949,-0.0004346022116899703,1.0026974216977387
278,36,2,1,1,0,90896,0,0,0,2,5,117,3,9,0,2.0,1454336,0,0.04955763107780981,0.04011731092291029,8.967411149568907e-05,0.9102353838878129
279,32,0,2,1,0,60466,1,0,2,15,7,246,1,38,0,2.0,725592,0,0.0009353999627375736,0.0036285604084374673,0.0019670255880048417,0.9934690140408211
280,52,4,2,2,0,71962,0,0,0,13,2,101,2,737,2,2.0,2302784,202,0.5710435932619996,0.05633163161641178,0.35389356149844714,0.01873121362313468
281,33,4,1,1,0,86711,1,0,0,27,7,345,1,579,0,2.0,1127243,0,0.00080860937787057,-0.0014652965310020076,-0.00023518025708824455,1.0008918674102194
282,36,2,1,2,0,45880,0,0,0,7,4,158,2,403,0,2.0,734080,0,0.0056930161272240876,0.0034629408717088035,0.0024695385572219217,0.9883745044438442
283,31,1,1,1,0,19339,1,0,0,18,1,158,1,629,0,1.0,212729,0,-0.006328446799408263,0.002209643506996522,0.0033778302852795344,1.0007409730071308
284,33,1,1,0,0,5218,1,0,2,16,7,345,1,253,0,1.0,67834,0,0.00046215805806541777,-0.0015752063804340757,-0.00030780760785725433,1.0014208559302256
285,33,9,1,1,0,7365,1,0,0,27,7,345,1,464,0,1.0,95745,0,0.0009699942062626893,-0.0004739291911191809,0.00024346612172773674,0.9992604688631281
286,48,4,1,2,0,81439,0,1,0,17,0,104,3,174,0,2.0,2280292,0,0.06386775083776014,0.04297500240361256,0.007161080309326023,0.88599616644929
287,57,7,1,1,0,94337,0,0,0,19,8,158,4,261,0,2.0,3490469,0,0.002573959938047446,6.160418978053139e-05,-0.0005409945481932507,0.9979054304203651
288,31,0,1,1,0,48733,1,0,0,27,7,126,1,412,0,2.0,536063,0,0.024179275232852807,0.009012823131518674,0.006274225933336966,0.9605336757022841
289,35,4,1,2,0,96477,1,0,0,27,7,345,1,770,0,2.0,1447155,0,0.0005501780505810655,-0.000877598573154427,-0.0006074474518125497,1.0009348679743864
290,31,7,1,1,0,97262,1,1,2,15,7,658,1,321,0,0.0,1069882,0,0.008404960693992936,0.003012142381015836,-0.00017504837026078093,0.9887579452952584
291,41,0,1,1,0,30812,0,1,0,7,4,158,4,166,0,2.0,647052,0,0.0012005687658801917,-0.0008456319770212481,-0.0004603064097123931,1.000105369620853
292,30,7,1,1,0,46296,1,1,2,25,7,245,2,333,0,0.0,462960,0,0.0009657136865795918,-0.0011668157212987758,-0.0005453649354544045,1.0007464669701733
293,34,9,1,1,0,79403,0,0,0,27,7,345,1,204,0,2.0,1111642,0,0.0005940293460362372,-0.000532852212167742,4.0867095288270316e-05,0.9998979557708426
294,29,1,2,1,0,4604,0,0,0,14,4,271,1,221,0,2.0,41436,0,0.0010273889862036228,-0.0005308510254621694,-0.0004721066633732833,0.9999755687026324
295,31,4,1,2,0,63616,1,0,0,15,1,826,2,527,0,2.0,699776,0,0.18719652014614496,0.06222305729986061,0.01003970637426507,0.7405407161797247
296,53,5,2,2,0,63147,0,0,0,11,1,158,3,822,0,3.0,2083851,0,0.005648393676837449,0.00320277901361812,0.003592339598898049,0.9875564877106444
297,32,0,2,1,0,80777,1,0,0,27,7,121,4,410,1,2.0,969324,121,0.34412082345872647,0.41627630665716386,0.05692678876219222,0.18267608112189226
298,30,10,1,2,0,28079,0,0,0,4,1,158,1,796,0,3.0,280790,0,0.005809445745714306,-0.0001278232992419602,0.0002461495586107802,0.9940722279949169
299,31,1,1,1,0,22836,1,0,0,27,7,345,1,650,0,1.0,251196,0,0.0018196920381750303,-0.0008971613806087186,-0.00021094662348410814,0.9992884159659176
300,35,4,1,2,0,90925,1,0,2,15,7,345,1,723,0,2.0,1363875,0,0.000249560567978549,-0.0006031115897187148,-0.000581623680363158,1.0009351747021038
301,30,2,1,2,0,65143,1,1,0,4,2,101,1,294,0,0.0,651430,0,0.21501437116507216,0.0247483907192033,0.002299688289576886,0.7579375498261504
302,33,1,1,1,0,36303,1,0,1,12,4,271,3,278,0,1.0,471939,0,0.004702526780641772,0.00972498138630808,0.006679020439561846,0.9788934713934935
303,45,1,1,1,0,50811,1,0,0,7,4,189,2,197,0,1.0,1270275,0,0.008158532331604629,0.007944151077998791,0.002831308297230939,0.981066008293167
304,30,2,1,2,0,-2929,0,1,2,16,7,658,2,710,0,2.0,-29290,0,0.0025582148147124534,0.0005889316406963961,-0.0005086633563924775,0.9973615169009843
305,35,1,1,0,0,17426,0,0,0,27,7,189,1,582,0,2.0,261390,0,0.003769936608960897,-0.0020620013128202323,0.0004516460596392033,0.9978404186442191
306,37,4,0,2,0,75621,1,0,2,20,5,184,1,633,0,2.0,1285557,0,-7.737216502638755e-05,0.0002377851701453465,0.0016700523587846235,0.9981695346360956
307,34,9,2,1,0,65629,1,0,0,27,7,345,2,291,0,1.0,918806,0,3.710914012054756e-05,-0.0007131360954345939,-0.0006329471351749598,1.0013089740904895
308,31,9,2,1,0,12371,1,0,2,16,7,121,1,232,0,1.0,136081,0,0.001948020554417479,0.0019190761302232025,0.0003377874662583054,0.9957951158491007
309,31,1,1,1,0,94722,1,0,0,27,7,1045,1,624,0,1.0,1041942,0,0.006715473241512379,0.0014027306448255693,0.00029248158730813684,0.9915893145263538
310,31,3,1,1,0,98185,1,0,2,15,7,152,2,42,0,1.0,1080035,0,0.0008680014371825473,0.001417376358930765,0.00015462759050586736,0.9975599946133802
311,33,4,1,2,0,3640,0,0,0,8,1,158,2,862,0,2.0,47320,0,0.005207505571941079,0.002453855487459307,0.0004112193803333733,0.9919274195602648
312,31,7,2,1,0,11088,0,0,0,3,0,14,1,256,0,2.0,121968,0,0.03958577219473547,0.12181467177882745,0.01756110902918335,0.8210384469972332
313,31,2,0,2,0,27534,1,0,0,21,8,14,1,409,0,1.0,302874,0,0.005898308054622298,0.012394714562584366,0.009775367438179007,0.971931609944609
314,51,0,1,1,0,38911,0,0,2,20,5,117,3,280,0,2.0,1206241,0,0.000589397256316293,9.510667292426944e-06,0.0016729160433829136,0.9977281760330095
315,35,4,1,1,0,63159,1,0,0,2,5,184,1,20,0,2.0,947385,0,0.0043609675687093785,0.011828275036662627,0.00035830326570509066,0.9834524541289196
316,60,5,1,0,0,84553,0,0,1,12,1,158,2,496,0,3.0,3382120,0,0.005591885404101965,0.001794943187228809,0.0033476617139188355,0.9892655096947491
317,35,6,1,2,0,82539,1,0,0,11,8,658,1,83,0,1.0,1238085,0,0.7564784594917242,0.11860670608660312,0.02928369875030532,0.09563113567136827
