pred_1a,pred_1b,pred_1c,pred_1d,pred_1e
0.017970147,0.010168195,0.0,0.006460906,0.010432899
0.012077858,0.006123811,0.0,0.02063925,0.0066531003
0.557357,0.47790188,0.48,0.5995412,0.47308242
0.07168459,0.06908178,0.27,0.072885275,0.09026477
0.057760242,0.06102988,0.1,0.09003585,0.045430988
0.04940176,0.016283631,0.0,0.053479746,0.031335145
0.123261765,0.48618895,0.09,0.18862364,0.63059354
0.038494736,0.046052545,0.17,0.11454782,0.05385241
0.13348784,0.22780675,0.24,0.14028332,0.1931408
0.08930482,0.046734214,0.04,0.042053208,0.1209304
0.4393699,0.3746252,0.33,0.359731,0.4513189
0.21029699,0.082812846,0.12,0.2260397,0.1038596
0.0433058,0.016695559,0.01,0.03166177,0.0302535
0.036680736,0.087824136,0.04,0.04390674,0.12663642
0.092411295,0.032545507,0.0,0.088448115,0.034074157
0.04317165,0.017567337,0.06,0.049807638,0.024138898
0.06261669,0.10908648,0.07,0.15228751,0.1608851
0.02201005,0.062446,0.08,0.11007335,0.06495494
0.027011381,0.020866841,0.0,0.023878152,0.02252537
0.048545204,0.015923202,0.02,0.04494034,0.035735488
0.029621799,0.057894766,0.04,0.039862506,0.03929928
0.15138823,0.065537214,0.28,0.124308325,0.10055953
0.1227615,0.0996193,0.24,0.14140576,0.19591573
0.08972868,0.1409339,0.12,0.13504457,0.21962151
0.0040770285,0.019527733,0.01,0.010483559,0.025629818
0.090967335,0.08619845,0.08,0.07864841,0.08984697
0.22689909,0.20798275,0.16,0.1737921,0.21016824
0.0027535066,0.0047730207,0.06,0.061787173,0.004539609
0.009225278,0.0029660761,0.0,0.0054589147,0.0075356066
0.0050402703,0.06302068,0.0,0.0093482165,0.09688929
0.3202413,0.19579291,0.19,0.23954803,0.27241904
0.019753132,0.026096314,0.04,0.08420222,0.023528636
0.008145486,0.012897849,0.0,0.010064429,0.01611337
0.05007016,0.041000903,0.01,0.049333833,0.04471144
0.035039686,0.025154918,0.01,0.08000928,0.071504176
0.042519018,0.034092963,0.02,0.050002575,0.03511548
0.002544938,0.00694257,0.0,0.0046985326,0.008196771
0.03470875,0.052384824,0.11,0.034984462,0.053180307
0.38094532,0.75658274,0.2,0.24189062,0.6761575
0.009515782,0.009385616,0.04,0.08151829,0.011113346
0.0471301,0.001249373,0.01,0.033047993,0.0018657446
0.085296,0.058299273,0.1,0.05366472,0.071807444
0.1849512,0.27512306,0.13,0.24730234,0.3192691
0.10304188,0.07930237,0.07,0.08700427,0.096450746
0.038189657,0.04348463,0.01,0.08993672,0.03150624
0.02570773,0.005643666,0.01,0.014702591,0.009975404
0.01624047,0.018393934,0.0,0.07337612,0.012511194
0.08261558,0.09026989,0.19,0.11041972,0.10808593
0.014387325,0.011649162,0.0,0.010075804,0.012859523
0.009142326,0.0022476912,0.04,0.010179415,0.0044957995
0.041526053,0.041831136,0.03,0.112213224,0.04759106
0.093235396,0.038126647,0.07,0.04210315,0.044818074
0.087697424,0.06992078,0.0,0.03345311,0.05858043
0.0027581628,0.002823323,0.0,0.0053648963,0.0027533174
0.046975527,0.023029327,0.19,0.09880078,0.03152898
0.042935334,0.057246774,0.06,0.024071768,0.04836306
0.16354401,0.17218024,0.3,0.17431906,0.12983143
0.016801922,0.010033339,0.0,0.006697087,0.013816893
0.12711906,0.15460762,0.13,0.11263014,0.16703928
0.0047468306,0.013867676,0.0,0.008956491,0.014983594
0.0043262816,0.002490133,0.0,0.06442386,0.002611488
0.011486677,0.09031889,0.0,0.0054967585,0.076757014
0.072417215,0.016329825,0.03,0.07009647,0.011456013
0.16421586,0.21953407,0.09,0.17964508,0.17740726
0.17385001,0.07324734,0.12,0.16097702,0.08524078
0.03370426,0.05533725,0.0,0.024896814,0.03330618
0.0408727,0.065421164,0.02,0.060985122,0.040147334
0.016659642,0.0358499,0.0,0.0643932,0.024670213
0.04480651,0.023669958,0.09,0.16920981,0.05256301
0.0920722,0.1121234,0.09,0.07096864,0.12832388
0.10699806,0.10307947,0.17,0.19564065,0.14754325
0.043851525,0.03866431,0.01,0.112379596,0.038885266
0.4923923,0.1800605,0.42,0.41613573,0.23691341
0.022219507,0.0318608,0.05,0.012972388,0.034291625
0.015873717,0.0037043393,0.0,0.0055673397,0.0072987676
0.0065705488,0.020709783,0.0,0.008778689,0.014005661
0.09498887,0.09166902,0.36,0.12209608,0.084148854
0.0023994744,0.0063147545,0.0,0.0556042,0.0056814253
0.19082706,0.26156896,0.18,0.26086316,0.07700783
0.033620276,0.028845698,0.0,0.020250183,0.031995893
0.017838225,0.03162539,0.0,0.06311871,0.035459578
0.044223968,0.12948582,0.01,0.03148131,0.04727307
0.051251326,0.070317894,0.2,0.08026338,0.050609797
0.15802774,0.14417145,0.1,0.15469044,0.16685343
0.046842996,0.033453256,0.0,0.03718959,0.014828712
0.20308103,0.19680315,0.18,0.17531036,0.26986623
0.0041598,0.017544597,0.0,0.008175145,0.016602963
0.035950072,0.06470227,0.0,0.031374756,0.08567771
0.01804818,0.056162685,0.11,0.034367852,0.06581643
0.06499993,0.06794262,0.21,0.12889066,0.07773876
0.017970147,0.044095457,0.0,0.0059350487,0.02421379
0.047118817,0.017432451,0.03,0.04280453,0.016129136
0.044336718,0.054535627,0.16,0.054783206,0.08503863
0.058924798,0.07224372,0.05,0.10324834,0.07904807
0.042244945,0.008946806,0.0,0.027044794,0.008662254
0.16364707,0.13975364,0.15,0.08422219,0.14889807
0.016678298,0.03114608,0.0,0.01700989,0.026895553
0.015873717,0.006149888,0.0,0.004222273,0.0074623823
0.20108438,0.08341861,0.17,0.10125786,0.12985927
0.1182942,0.16517061,0.19,0.13933112,0.15392923
0.015834397,0.02569756,0.0,0.014173673,0.029404819
0.09138501,0.061292768,0.05,0.06014207,0.085306615
0.0053266417,0.008081973,0.0,0.058136337,0.0052568316
0.02490542,0.006415099,0.03,0.013109976,0.01934433
0.0041433857,0.04245788,0.01,0.057180375,0.043985903
0.06590394,0.06843951,0.16,0.03069433,0.07669461
0.0245553,0.026618749,0.06,0.008360351,0.009831995
0.0033749777,0.0073301196,0.0,0.0556042,0.004701525
0.0024913526,0.01442945,0.0,0.0556042,0.015412897
0.03157967,0.021917284,0.01,0.035394806,0.020125508
0.08976834,0.08546868,0.03,0.09246018,0.0800544
0.018399792,0.021983862,0.07,0.028822357,0.018568069
0.035707682,0.012768567,0.07,0.013262775,0.016910046
0.14608425,0.07547191,0.21,0.14544696,0.11067426
0.02945523,0.02194047,0.0,0.010760436,0.018991292
0.26461464,0.16108388,0.25,0.2098934,0.17801866
0.07749587,0.09908056,0.01,0.100864805,0.12794209
0.03315668,0.029705018,0.0,0.021673387,0.035406172
0.1120517,0.31997326,0.18,0.1527402,0.21190393
0.086909905,0.068439335,0.0,0.06189279,0.063511014
0.10112505,0.15736756,0.13,0.09651645,0.1295175
0.040602054,0.00016126037,0.05,0.04597663,0.00094753504
0.040150084,0.047083735,0.07,0.040254887,0.025300205
0.93681544,0.7939349,1.0,0.95420414,0.8920678
0.0045677614,0.02850452,0.0,0.058136337,0.023523033
0.03491526,0.046352863,0.01,0.096209325,0.042084962
0.015873717,0.011091918,0.0,0.0041704937,0.010740548
0.1394008,0.0828785,0.13,0.2061757,0.0602777
0.084643476,0.044913948,0.12,0.07848336,0.047488093
0.15630758,0.2058388,0.01,0.09937394,0.23827064
0.09927203,0.094176054,0.01,0.09002236,0.094409525
0.0032384528,0.008107811,0.0,0.004516164,0.009301126
0.075708725,0.055531174,0.13,0.058797307,0.08889231
0.08548454,0.15875766,0.0,0.13410279,0.14332724
0.042885613,0.029711962,0.06,0.038240816,0.03214082
0.054329477,0.09258738,0.07,0.14481674,0.06838101
0.108940326,0.06317419,0.03,0.12184697,0.09734568
0.027324602,0.051082402,0.06,0.03155576,0.023060024
0.08005907,0.117531866,0.04,0.0732223,0.08702448
0.060333844,0.10313213,0.07,0.120169885,0.06560284
0.034166634,0.013980895,0.02,0.02790064,0.019058228
0.010415119,0.021591514,0.01,0.08443187,0.03242433
0.084732026,0.017453253,0.21,0.03672163,0.01932475
0.0449961,0.17451459,0.02,0.11634574,0.16926387
0.0926135,0.03627211,0.29,0.08752777,0.056854844
0.021183541,0.002052039,0.04,0.005906817,0.003613621
0.12790379,0.09463531,0.04,0.08387356,0.11638793
0.02568815,0.013871044,0.01,0.0075031095,0.02408871
0.13273308,0.23367569,0.14,0.1436933,0.21765858
0.14389047,0.14571363,0.07,0.11773123,0.18199113
0.008402431,0.025820315,0.0,0.058136337,0.011882752
0.050396454,0.025483936,0.02,0.029843643,0.027210265
0.12853286,0.11612782,0.12,0.092319295,0.13078228
0.43987098,0.73235023,0.41,0.61947286,0.76028764
0.10257762,0.087873936,0.01,0.060586564,0.09403613
0.11321634,0.10655382,0.01,0.091352925,0.1310566
0.04589975,0.042052925,0.05,0.07198317,0.023411423
0.22085227,0.5271132,0.31,0.23430306,0.7412518
0.08405739,0.044485986,0.03,0.09124276,0.02578649
0.014021282,0.023276567,0.02,0.08420222,0.022330105
0.082794875,0.046052694,0.1,0.031363584,0.038556457
0.0025472594,0.00870499,0.0,0.005379465,0.00962007
0.017970147,0.00956735,0.0,0.0048084357,0.010517776
0.022814311,0.024181843,0.04,0.09344239,0.03344205
0.16640916,0.20842221,0.13,0.19808501,0.14374596
0.05096771,0.034038693,0.11,0.09260663,0.03179425
0.048552085,0.040548325,0.01,0.04328668,0.04234907
0.08472951,0.020520091,0.02,0.059014313,0.054380894
0.07040273,0.13153148,0.03,0.10207885,0.1800048
0.052864116,0.026008189,0.11,0.035427224,0.027102977
0.66351014,0.48434344,0.68,0.6084675,0.7823918
0.05553956,0.013534546,0.0,0.072741345,0.042570084
0.006595227,0.032684058,0.0,0.058136337,0.02912265
0.21197516,0.14240348,0.12,0.2908031,0.14382431
0.23459981,0.13795254,0.12,0.24647972,0.21760917
0.006610083,0.04113227,0.0,0.012594582,0.035437763
0.0026619215,0.006888926,0.0,0.0053457934,0.007820994
0.07488864,0.0855512,0.1,0.0835765,0.13608292
0.23626812,0.13852254,0.22,0.1905441,0.09903905
0.015873717,0.013704449,0.0,0.0051064687,0.011802554
0.00246435,0.005549997,0.0,0.005862233,0.00650084
0.037065867,0.020785391,0.14,0.083327614,0.017640889
0.008433385,0.019036353,0.0,0.023684194,0.026421458
0.089093,0.1414358,0.05,0.063814744,0.19070482
0.016843185,0.0092704,0.01,0.0074894084,0.007587135
0.100943886,0.014608532,0.16,0.05732348,0.017793357
0.03870328,0.0080212355,0.01,0.028908584,0.033779234
0.053154778,0.0036357641,0.08,0.021235693,0.023638904
0.119398415,0.16111118,0.19,0.29259318,0.13660726
0.3031456,0.45279503,0.3,0.3514517,0.32224417
0.0125951925,0.021362871,0.03,0.11185147,0.02523297
0.06258883,0.06711823,0.15,0.09831006,0.0734863
0.08465314,0.116405636,0.03,0.07799497,0.09700772
0.002473715,0.0094561875,0.02,0.063583985,0.01561439
0.07335126,0.06467703,0.02,0.051441073,0.04632297
0.0379752,0.009961247,0.02,0.031959668,0.011928558
0.0029764557,0.0026487112,0.01,0.06630402,0.0021910071
0.04212904,0.038846493,0.0,0.09095416,0.05676022
0.049908757,0.03347665,0.02,0.041045718,0.034710914
0.029058991,0.03727454,0.12,0.12565123,0.05911976
0.07467921,0.055951953,0.02,0.04756731,0.036207885
0.010877843,0.0045872033,0.0,0.003455431,0.0065822303
0.058182877,0.020516396,0.04,0.06370417,0.042942435
0.04345978,0.037171245,0.03,0.05029787,0.04481381
0.0023533548,0.008645654,0.0,0.004662347,0.0111269355
0.0022009893,0.012957364,0.0,0.0062681437,0.013156742
0.0028759786,0.01949966,0.0,0.0074493424,0.042925835
0.09179879,0.08045685,0.03,0.073643096,0.07551175
0.11121307,0.06439507,0.03,0.06796516,0.0736199
0.090126455,0.04008186,0.22,0.1004682,0.043459117
0.06483179,0.07413295,0.04,0.033717245,0.05574745
0.0055645974,0.043388546,0.06,0.08270766,0.012384415
0.03897298,0.11966419,0.0,0.03564096,0.07015735
0.17270747,0.23812237,0.24,0.15513298,0.21658963
0.098370925,0.05359578,0.05,0.08206775,0.04433897
0.13487564,0.055419058,0.11,0.07217641,0.089799315
0.053218845,0.026054889,0.16,0.048951685,0.021117449
0.016431144,0.022260427,0.0,0.06311871,0.020196587
0.035305765,0.0070450306,0.0,0.027362412,0.00943166
0.030205745,0.014219224,0.08,0.013048838,0.013253868
0.014503253,0.011191249,0.03,0.017023608,0.013968945
0.0695632,0.05289015,0.0,0.053246036,0.04872799
0.13675608,0.13619718,0.26,0.16942114,0.12690803
0.17330223,0.31131154,0.28,0.4942982,0.34088558
0.04337591,0.013196528,0.01,0.024842832,0.017252028
0.044454224,0.006262332,0.06,0.011395449,0.008286476
0.19450971,0.20941949,0.04,0.1392777,0.18393558
0.19117495,0.22835654,0.36,0.3228972,0.15631393
0.047219336,0.026381433,0.06,0.021745153,0.021358162
0.055709038,0.025311798,0.1,0.08633169,0.02572298
0.015873717,0.006945282,0.0,0.003968197,0.012486726
0.016697586,0.00284791,0.0,0.004436439,0.005040914
0.12134906,0.027751654,0.07,0.099175215,0.03198737
0.27740604,0.48144174,0.08,0.22855459,0.42982072
0.0029264258,0.0058253407,0.0,0.0556042,0.0044680834
0.051638193,0.026894063,0.02,0.027266795,0.04139453
0.11108272,0.116645396,0.09,0.1040458,0.13513795
0.040044323,0.005898148,0.07,0.031199137,0.010281593
0.017576711,0.0070442855,0.0,0.012020277,0.008310825
0.047317088,0.12801588,0.03,0.034575183,0.111005574
0.13385348,0.14663321,0.17,0.13441306,0.09122884
0.20878282,0.1603984,0.1,0.17313239,0.17259115
0.05372019,0.006826192,0.09,0.023581997,0.016426474
0.04164475,0.041532695,0.0,0.08676654,0.044258446
0.012236693,0.03480971,0.01,0.017073357,0.027948558
0.045554627,0.0329991,0.11,0.09165282,0.04257977
0.107641056,0.084208995,0.12,0.056284755,0.09454495
0.13437435,0.28239965,0.09,0.14138466,0.2704584
0.07077066,0.25672662,0.09,0.077117585,0.24233633
0.07016818,0.09350139,0.05,0.24220745,0.06335834
0.06525622,0.07404101,0.22,0.12889066,0.06061235
0.09125649,0.09061,0.26,0.09107519,0.09838492
0.09160288,0.029664248,0.1,0.09653849,0.042257994
0.021248473,0.0016065538,0.0,0.0048622163,0.003378421
0.034111585,0.013682514,0.02,0.02794543,0.014657944
0.033992793,0.002077341,0.04,0.02119032,0.0042800605
0.0022380787,0.0047907233,0.0,0.0556042,0.00484097
0.11089169,0.056552827,0.1,0.037286315,0.033636063
0.023994152,0.012634426,0.0,0.017040748,0.024830312
0.06477145,0.025301665,0.27,0.037845187,0.019729972
0.14189513,0.060953707,0.13,0.14533705,0.11887503
0.07199814,0.07762477,0.07,0.044167466,0.10446438
0.045631617,0.06354612,0.01,0.034651842,0.07137981
0.030324884,0.028944075,0.0,0.014765333,0.031386703
0.024979042,0.025058478,0.01,0.109797105,0.0352166
0.039313518,0.010219336,0.0,0.018538455,0.016388595
0.0030492032,0.010427475,0.0,0.0072598425,0.017115355
0.018371224,0.031481177,0.0,0.01714005,0.029427052
0.009764852,0.0068030357,0.06,0.005764579,0.013157427
0.15404764,0.27412277,0.06,0.19797085,0.27118272
0.022944797,0.014963448,0.0,0.031052673,0.02210638
0.052994657,0.06501797,0.06,0.1303535,0.06396395
0.02136332,0.01079309,0.0,0.00604425,0.01229465
0.031242685,0.07193664,0.01,0.07272799,0.0863263
0.0894047,0.112481326,0.09,0.08988469,0.10716492
0.07591255,0.10738516,0.04,0.04975074,0.097062826
0.055544715,0.00511539,0.0,0.028640456,0.008640617
0.025676236,0.016764581,0.01,0.010331819,0.015321434
0.09519006,0.124831825,0.1,0.11726934,0.14453447
0.060210377,0.038752258,0.0,0.09464568,0.02714935
0.123046204,0.0796572,0.14,0.09085602,0.072957605
0.020248361,0.012128353,0.13,0.016665915,0.0052615106
0.036021113,0.020373493,0.01,0.042668033,0.023720145
0.08799647,0.08381465,0.16,0.066149995,0.08467543
0.066595785,0.042013645,0.12,0.050824307,0.078220725
0.07990435,0.041966915,0.09,0.06063395,0.03435114
0.018442445,0.001748383,0.0,0.007475958,0.004102111
0.01821021,0.0054514706,0.0,0.005547304,0.010415345
0.058866154,0.002707243,0.07,0.024065202,0.0025609434
0.053684205,0.07059941,0.09,0.12337706,0.050044566
0.035246182,0.028647989,0.0,0.02092124,0.027562976
0.048445024,0.05114445,0.11,0.05848263,0.07322335
0.010246309,0.007599175,0.0,0.010351891,0.008446723
0.22027452,0.17325214,0.41,0.25869188,0.18545574
0.012608281,0.023248345,0.0,0.008806917,0.038410097
0.017970147,0.008168995,0.0,0.004928545,0.010586828
0.030413426,0.0017643869,0.01,0.007936999,0.006097883
0.021987524,0.0019243956,0.02,0.004815554,0.0032408535
0.040325966,0.07896906,0.09,0.030444672,0.044031292
0.1428681,0.23333639,0.12,0.14659747,0.18889841
0.3869135,0.32455927,0.12,0.31014827,0.47936872
0.027025823,0.03340584,0.05,0.10849722,0.05952239
0.025838532,0.03236544,0.03,0.03710154,0.024935603
0.010923976,0.089808166,0.0,0.011930925,0.0677169
0.015873717,0.006166309,0.0,0.0048852344,0.011427999
0.07151285,0.03448233,0.26,0.101391666,0.0452784
0.01821021,0.0054606795,0.0,0.005547304,0.01031962
0.4621786,0.54447114,0.39,0.496829,0.77082324
0.0761447,0.059583396,0.01,0.058206636,0.04031539
0.112089,0.27334023,0.11,0.1193394,0.2574591
0.1301024,0.14235461,0.19,0.13603142,0.14439848
0.014438269,0.02330938,0.0,0.010434599,0.01900798
0.20348984,0.1490218,0.17,0.22398423,0.15887609
0.15871537,0.2339302,0.11,0.14516363,0.24709088
0.0690464,0.0730831,0.31,0.19199508,0.03172651
0.0024422028,0.011608899,0.0,0.005241188,0.013265997
0.016287427,0.026337087,0.26,0.07974766,0.045300156
0.01870602,0.032321215,0.12,0.119580455,0.05101189
0.009634894,0.010781765,0.0,0.058136337,0.013799816
0.028377177,0.020203829,0.01,0.08464485,0.020019263
0.023706997,0.030281931,0.06,0.024084624,0.024712145
0.032695167,0.044965148,0.02,0.03550048,0.041937828
0.044600785,0.010756612,0.17,0.018673098,0.012453407
0.17974043,0.15134463,0.18,0.16855106,0.15926707
0.03130654,0.0075594485,0.01,0.020770445,0.013381273
0.9045917,0.9349186,0.95,0.6359925,0.80352116
0.011536728,0.026375473,0.05,0.020735929,0.017969012
0.08403373,0.075083405,0.09,0.097569235,0.15405098
0.05458653,0.019338876,0.04,0.038560845,0.02153796
0.031244429,0.061746687,0.0,0.08960843,0.06696004
0.03193561,0.016117752,0.02,0.016379947,0.011946589
0.00889241,0.039050877,0.01,0.058136337,0.029567808
0.017970147,0.005944252,0.0,0.0066185677,0.0069339573
0.08997679,0.071154356,0.25,0.052079298,0.08470374
0.03749983,0.007070422,0.02,0.019328944,0.0093925595
0.026927019,0.031520396,0.01,0.026216963,0.03293082
0.10296868,0.111373335,0.18,0.09820634,0.062272877
0.07493372,0.063667566,0.22,0.093858086,0.08749023
0.14067806,0.1296221,0.27,0.16007729,0.07702547
0.028222328,0.017015219,0.01,0.08581537,0.025940478
0.053804815,0.031574726,0.02,0.045484416,0.0804275
0.085754186,0.040898383,0.19,0.16444875,0.038809538
0.0057236184,0.002786845,0.0,0.009356549,0.0040789843
0.17694393,0.13408762,0.2,0.16969495,0.100723535
0.07084832,0.029698163,0.16,0.029512495,0.0429959
0.06361796,0.046132296,0.0,0.050926425,0.052557528
0.02836939,0.016733259,0.0,0.011264013,0.012214243
0.1956683,0.20569113,0.18,0.17970698,0.21236691
0.017155245,0.010551959,0.0,0.008529886,0.015076071
0.041909505,0.060583025,0.02,0.030912304,0.09574729
0.08710467,0.08483338,0.03,0.07463766,0.09907353
0.14262716,0.03308505,0.14,0.16679165,0.04819435
0.043230496,0.06352341,0.01,0.07278246,0.06901634
0.07327778,0.09539598,0.12,0.14368445,0.08496347
0.002355177,0.0064528584,0.0,0.0042910636,0.007180333
0.016697586,0.00238657,0.0,0.0044184076,0.0043598413
0.089485444,0.10593325,0.04,0.063041665,0.092947274
0.026215514,0.01215443,0.01,0.012266214,0.020856649
0.28248018,0.20352823,0.47,0.42546925,0.16445893
0.032625258,0.012574673,0.0,0.016564537,0.016497105
0.0149767,0.018408358,0.01,0.08736229,0.021415055
0.11510912,0.052102506,0.08,0.058037613,0.05381447
0.13646163,0.14269012,0.17,0.10568725,0.14667526
0.06294777,0.019865274,0.09,0.06677238,0.015336305
0.12861234,0.094578475,0.24,0.1174602,0.11042637
0.015873717,0.00521186,0.0,0.004713054,0.008491486
0.05660445,0.015678227,0.06,0.04220161,0.02407214
0.033620276,0.027810454,0.0,0.02258947,0.04452619
0.060234327,0.027372211,0.02,0.07340947,0.028506964
0.15647711,0.08478159,0.24,0.19519222,0.13324156
0.014943772,0.004504621,0.0,0.021097556,0.005158782
0.10412061,0.08555913,0.05,0.082947515,0.09878096
0.053103995,0.055603534,0.1,0.076350585,0.04423061
0.020354183,0.008905202,0.0,0.009725376,0.009393752
0.0038783834,0.020665467,0.02,0.015164461,0.020957053
0.082488,0.011182129,0.02,0.045343023,0.020612627
